Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
39.92,6,63.95,19688.79501,0,0.99,0,0.01,0.01,0,0,1,99,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,7466,74,140,74.66,6.6,74.66,5.08E-05,100,43.56,DDoS-HTTP_Flood
39.92,6,66.34,351.89092,0,1,0,0,0.01,0,0,1,100,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,7392,66,74,73.92,0.8,73.92,0.002841799,100,0.64,DDoS-HTTP_Flood
40,6,64,4457.710089,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,0.00022434,100,0,DDoS-HTTP_Flood
39.92,6,68.06,305.2243134,0,1,0,0,0.02,0,0,2,100,0,0,0,0.02,0,0,0,0,0,1,0,0,0,0,0,1,1,7392,66,74,73.92,0.8,73.92,0.00327631,100,0.64,DDoS-HTTP_Flood
39.68,6,64.64,5904.559724,0,0.99,0,0,0,0,0,0,99,0,0,0,0,0.01,0,0,0,0,0.99,0.01,0,0,0,0,1,1,7412,74,86,74.12,1.2,74.12,0.000235741,100,1.44,DDoS-HTTP_Flood
39.48,6,63.82,1489.644983,0,0.98,0,0.01,0.01,0,0,1,98,0,0,0.01,0,0.01,0,0,0,0,0.99,0.01,0,0,0,0,1,1,7382,60,74,73.82,1.452131836,73.82,0.00067131,100,2.108686869,DDoS-HTTP_Flood
39.6,6,63.36,3236.645368,0,0.99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0.99,0,0,0.01,0,0,0.99,0.99,7386,60,74,73.86,1.4,73.86,0.00032115,100,1.96,DDoS-HTTP_Flood
40,6,64,4182.3425,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,0.00023911,100,0,DDoS-HTTP_Flood
40,6,63.86,5314.896852,0,1,0,0,0.01,0,0,1,100,0,0,0.01,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,0.00018816,100,0,DDoS-HTTP_Flood
38.48,6,64.24,461.3804991,0.02,0.9,0,0.02,0.07,0,0,7,90,2,0,0.07,0.01,0.02,0,0,0,0,0.97,0.03,0.01,0,0,0,1,1,8193,66,441,81.93,48.94075061,81.93,0.002167418,100,2395.197071,DDoS-HTTP_Flood
40,6,64,10479.996,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,9.54E-05,100,0,DDoS-HTTP_Flood
39.12,6,65.51,113.6733059,0.02,0.9,0,0.03,0.11,0,0,11,90,2,0,0.01,0.1,0,0,0,0,0,1,0,0,0,0,0,1,1,7666,66,317,76.66,25.93668281,76.66,0.00879715,100,672.7115152,DDoS-HTTP_Flood
40,6,64,17727.4049,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,5.64E-05,100,0,DDoS-HTTP_Flood
40,6,64,30723.00029,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,3.28E-05,100,0,DDoS-HTTP_Flood
40,6,64,8199.366618,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,0.00012197,100,0,DDoS-HTTP_Flood
40,6,64,9963.19065,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,0.000100379,100,0,DDoS-HTTP_Flood
40,6,64,6447.121755,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,0.00015512,100,0,DDoS-HTTP_Flood
40,6,64,12740.51214,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,7.85E-05,100,0,DDoS-HTTP_Flood
40,6,64,2223.207887,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,0.00044981,100,0,DDoS-HTTP_Flood
40,6,64,4783.104117,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,0.000209079,100,0,DDoS-HTTP_Flood
40,6,64,26616.98185,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,3.76E-05,100,0,DDoS-HTTP_Flood
40,6,64,3713.449433,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,0.000274742,100,0,DDoS-HTTP_Flood
36.32,6,66.2,134.2265762,0.06,0.77,0,0.04,0.19,0,0,19,77,6,0,0.12,0.09,0.04,0,0,0,0,0.94,0.04,0,0.02,0,0,0.98,0.98,8069,60,441,80.69,47.82284121,80.69,0.007450099,100,2287.024141,DDoS-HTTP_Flood
40,6,64,7624.759585,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,0.000131161,100,0,DDoS-HTTP_Flood
39.12,6,65.03,336.223761,0,0.95,0,0.02,0.05,0,0,5,95,0,0,0,0.05,0,0,0,0,0,1,0,0,0,0,0,1,1,7384,60,86,73.84,2.584804078,73.84,0.002975068,100,6.681212121,DDoS-HTTP_Flood
39.72,6,66.37,4473.494811,0.01,0.99,0,0,0.01,0,0,1,99,1,0,0.01,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7378,60,74,73.78,1.605420112,73.78,0.000223551,100,2.577373737,DDoS-HTTP_Flood
39.52,6,65.1,843.8173833,0,0.98,0,0.01,0.01,0,0,1,98,0,0,0,0.01,0,0,0,0,0,0.99,0,0,0.01,0,0,0.99,0.99,7424,60,112,74.24,4.062939176,74.24,0.001227121,100,16.50747475,DDoS-HTTP_Flood
38.88,6,63.36,2945.086612,0,0.97,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0.97,0.01,0,0.01,0.01,0,0.99,0.99,7358,60,74,73.58,2.400252512,73.58,0.000339558,100,5.761212121,DDoS-HTTP_Flood
38.68,6,67.74,130.3466616,0.01,0.91,0,0.04,0.08,0,0,8,91,1,0,0.05,0.01,0.02,0,0,0.03,0,0.98,0.02,0,0,0,0,1,1,7716,60,262,77.16,20.85482286,77.16,0.007671862,100,434.9236364,DDoS-HTTP_Flood
38.88,6,64.06,685.0907998,0.02,0.92,0,0.01,0.06,0,0,6,92,2,0,0.06,0.01,0.02,0,0,0,0,0.98,0.02,0,0,0,0,1,1,7735,66,441,77.35,36.79684193,77.35,0.00145967,100,1354.007576,DDoS-HTTP_Flood
38.32,6,62.18,512.5706353,0.02,0.9,0,0.02,0.08,0,0,8,90,2,0,0,0.08,0,0,0,0,0,0.97,0.01,0,0.02,0,0,0.98,0.98,7560,60,317,75.6,24.55708666,75.6,0.00195266,100,603.0505051,DDoS-HTTP_Flood
39.52,6,73.05,183.5724621,0,0.95,0,0.01,0.08,0,0,8,95,0,0,0,0.07,0,0,0,0,0,1,0,0,0,0,0,1,1,8846,66,1514,88.46,144.0535408,88.46,0.00544745,100,20751.42263,DDoS-HTTP_Flood
38.96,6,64,238.3142167,0,0.97,0,0,0,0,0,0,97,0,0,0,0,0.01,0,0,0,0,0.97,0.02,0,0.01,0,0,0.99,0.99,7384,60,86,73.84,2.321267505,73.84,0.00419615,100,5.388282828,DDoS-HTTP_Flood
39.12,6,63.21,527.1179646,0,0.96,0,0.01,0.03,0,0,3,96,0,0,0.04,0,0.01,0,0,0,0,0.98,0.01,0,0.01,0,0,0.99,0.99,7562,60,262,75.62,18.89833513,75.62,0.001897118,100,357.1470707,DDoS-HTTP_Flood
40,6,64,11967.65486,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,8.36E-05,100,0,DDoS-HTTP_Flood
38.6,6,65.65,394.7699131,0.03,0.9,0,0.01,0.09,0,0,9,90,3,0,0.07,0.03,0.02,0,0,0,0,0.98,0.02,0,0,0,0,1,1,7713,60,441,77.13,36.85205338,77.13,0.002533131,100,1358.073838,DDoS-HTTP_Flood
39.92,6,64,1671.090712,0,0.99,0,0.01,0.01,0,0,1,99,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,7643,74,317,76.43,24.3,76.43,0.000605991,100,590.49,DDoS-HTTP_Flood
39.76,6,63.6,2467.919954,0.01,0.97,0,0.01,0.03,0,0,3,97,1,0,0,0.03,0,0,0,0,0,1,0,0,0,0,0,1,1,7383,66,74,73.83,1.12864449,73.83,0.000405209,100,1.273838384,DDoS-HTTP_Flood
38.56,6,62.58,154.6519808,0.02,0.9,0,0,0.08,0,0,8,90,2,0,0,0.03,0,0,0,0,0,0.98,0,0,0.02,0,0,0.98,0.98,13100,60,1514,131,283.7367538,131,0.006466141,100,80506.54545,DDoS-HTTP_Flood
40,6,64,920.5565078,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,0.0010864,100,0,DDoS-HTTP_Flood
40,6,64,1601.050494,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,0.000624599,100,0,DDoS-HTTP_Flood
39.12,6,66.24,247.5976387,0,0.95,0,0.02,0.04,0,0,4,95,0,0,0.04,0.01,0.02,0,0,0,0,0.98,0.02,0,0,0,0,1,1,7626,66,262,76.26,19.20154665,76.26,0.00403882,100,368.6993939,DDoS-HTTP_Flood
39.92,6,64.64,10152.25831,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7392,66,74,73.92,0.8,73.92,9.85E-05,100,0.64,DDoS-HTTP_Flood
40,6,64,5589.051902,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,0.000178931,100,0,DDoS-HTTP_Flood
28.6,6,67.35,32.67629958,0.1,0.37,0,0.13,0.47,0,0,47,37,10,0,0.2,0.23,0.14,0,0,0,0,0.77,0.14,0,0.09,0,0,0.91,0.91,9046,60,441,90.46,67.34269662,90.46,0.03060324,100,4535.038788,DDoS-HTTP_Flood
35.48,6,70.6,102.6077707,0.04,0.66,0,0.1,0.31,0,0,31,66,4,0,0.14,0.17,0.02,0,0,0,0,0.95,0.02,0,0.03,0,0,0.97,0.97,9829,60,1390,98.29,143.7430575,98.29,0.00974587,100,20662.06657,DDoS-HTTP_Flood
39.92,6,65.74,331.6869336,0,0.99,0,0.01,0.01,0,0,1,99,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,7438,74,112,74.38,3.8,74.38,0.003014901,100,14.44,DDoS-HTTP_Flood
36.32,6,63.59,151.0097188,0.02,0.81,0,0.03,0.13,0,0,13,81,2,0,0.1,0.05,0.04,0,0,0,0,0.92,0.05,0,0.03,0,0,0.97,0.97,8243,60,441,82.43,49.40254257,82.43,0.0066221,100,2440.611212,DDoS-HTTP_Flood
37.52,6,71.43,276.8939687,0.02,0.82,0,0.05,0.14,0,0,14,82,2,0,0,0.14,0,0,0,0,0,0.96,0.03,0,0.01,0,0,0.99,0.99,8271,60,345,82.71,46.36314607,82.71,0.0036115,100,2149.541313,DDoS-HTTP_Flood
39.72,6,70.72,237.9931944,0,0.98,0,0.02,0.05,0,0,5,98,0,0,0,0.04,0,0,0,0,0,1,0,0,0,0,0,1,1,7507,74,162,75.07,8.98399812,75.07,0.004202039,100,80.71222222,DDoS-HTTP_Flood
39.6,6,63.36,13370.85658,0,0.99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0.99,0,0,0.01,0,0,0.99,0.99,7386,60,74,73.86,1.4,73.86,7.48E-05,100,1.96,DDoS-HTTP_Flood
39.68,6,63.37,612.7490482,0,0.99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0.99,0.01,0,0,0,0,1,1,7535,74,209,75.35,13.5,75.35,0.001632001,100,182.25,DDoS-HTTP_Flood
38,6,64,434.3728252,0,0.94,0,0,0,0,0,0,94,0,0,0.01,0,0.02,0,0,0,0,0.94,0.05,0,0.01,0,0,0.99,0.99,8192,60,345,81.92,45.65940663,81.92,0.002302179,100,2084.781414,DDoS-HTTP_Flood
39.84,6,63.86,935.226543,0,0.98,0,0.01,0.03,0,0,3,98,0,0,0.03,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7580,66,262,75.8,18.82508535,75.8,0.001069269,100,354.3838384,DDoS-HTTP_Flood
40,6,64,3550.402925,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,0.00028167,100,0,DDoS-HTTP_Flood
40,6,64,14425.80911,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,7.04E-05,100,0,DDoS-HTTP_Flood
40,6,64,30544.01398,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,3.99E-05,100,0,DDoS-HTTP_Flood
30.76,6,58.37,56.40558404,0.06,0.52,0,0.09,0.31,0,0,31,52,6,0,0.16,0.14,0.06,0,0,0.03,0,0.8,0.14,0,0.06,0,0,0.94,0.94,10592,60,441,105.92,89.44381228,105.92,0.017728751,100,8000.195556,DDoS-HTTP_Flood
40,6,64,24248.73678,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,4.13E-05,100,0,DDoS-HTTP_Flood
40,6,64,3667.183101,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,0.00027271,100,0,DDoS-HTTP_Flood
26.6,6,62.22,46.31887694,0.13,0.27,0.03,0.15,0.56,0,0,56,27,13,3,0.29,0.34,0.06,0,0,0,0,0.8,0.13,0.01,0.07,0,0,0.93,0.93,19411,60,2962,194.11,399.2841801,194.11,0.021589491,100,159427.8565,DDoS-HTTP_Flood
21.68,6,56.11,31.19695545,0.09,0.18,0,0.12,0.46,0,0,46,18,9,0,0.25,0.22,0.08,0,0,0.02,0,0.6,0.18,0,0.16,0.06,0,0.84,0.84,12390,60,443,123.9,114.6645084,123.9,0.03205442,100,13147.94949,DDoS-HTTP_Flood
21.12,6,49.09,30.08148379,0.08,0.11,0,0.14,0.5,0,0,50,11,8,0,0.21,0.26,0.08,0,0,0,0,0.55,0.33,0,0.12,0,0,0.88,0.88,25043,60,1514,250.43,318.7429937,250.43,0.03324306,100,101597.0961,DDoS-HTTP_Flood
28.12,6,64.14,34.59570744,0.09,0.31,0,0.15,0.52,0,0,52,31,9,0,0.24,0.24,0.08,0,0,0.04,0,0.78,0.1,0,0.12,0,0,0.88,0.88,8833,60,441,88.33,67.70047745,88.33,0.02890533,100,4583.354646,DDoS-HTTP_Flood
32.8,6,62.62,73.86724408,0.06,0.65,0,0.08,0.23,0,0,23,65,6,0,0.12,0.1,0.04,0,0,0,0,0.86,0.04,0,0.1,0,0,0.9,0.9,8046,60,441,80.46,48.47667772,80.46,0.01354265,100,2349.988283,DDoS-HTTP_Flood
36.52,6,68.09,110.338006,0.02,0.88,0,0.02,0.07,0,0,7,88,2,0,0.01,0.04,0.01,0,0,0,0,0.92,0.02,0.01,0.06,0,0,0.94,0.94,7694,60,344,76.94,29.17651609,76.94,0.009071701,100,851.2690909,DDoS-HTTP_Flood
40,6,64,22031.22177,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,4.54E-05,100,0,DDoS-HTTP_Flood
39.12,6,63.22,622.7502661,0,0.96,0,0.01,0.03,0,0,3,96,0,0,0.04,0,0.01,0,0,0,0,0.98,0.01,0,0.01,0,0,0.99,0.99,7562,60,262,75.62,18.89833513,75.62,0.001608801,100,357.1470707,DDoS-HTTP_Flood
37.12,6,66,136.3921462,0.06,0.78,0,0.04,0.19,0,0,19,78,6,0,0.07,0.12,0.02,0,0,0,0,0.96,0.02,0,0.02,0,0,0.98,0.98,7893,60,441,78.93,44.15451634,78.93,0.007489169,100,1949.621313,DDoS-HTTP_Flood
40,6,64,13430.36824,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7400,74,74,74,0,74,0.00033006,100,0,DDoS-HTTP_Flood
37.36,6,66.24,198.3852216,0.02,0.89,0,0.03,0.06,0,0,6,89,2,0,0,0.04,0,0,0,0,0,0.95,0.01,0.01,0.04,0,0,0.96,0.96,7670,60,344,76.7,27.6933059,76.7,0.00504071,100,766.9191919,DDoS-HTTP_Flood
22.88,6,60.63,30.95411772,0.11,0.1,0,0.17,0.62,0,0,62,10,11,0,0.21,0.43,0.1,0,0,0,0,0.67,0.14,0.01,0.19,0,0,0.81,0.81,14242,60,2962,142.42,329.7498648,142.42,0.03250205,100,108734.9733,DDoS-HTTP_Flood
23.04,6,55.45,30.14867813,0.14,0.1,0.01,0.22,0.62,0,0,62,10,14,1,0.24,0.31,0.1,0,0,0.03,0,0.67,0.13,0.01,0.2,0,0,0.8,0.8,11382,60,599,113.82,120.1645656,113.82,0.033371441,100,14439.52283,DDoS-HTTP_Flood
22.6,6,64.44,30.15382368,0.2,0.09,0,0.16,0.61,0,0,61,9,20,0,0.3,0.25,0.1,0,0,0,0,0.66,0.11,0,0.23,0,0,0.77,0.77,9610,60,599,96.1,93.79878529,96.1,0.033932729,100,8798.212121,DDoS-HTTP_Flood
25.64,6,110.43,62.56843766,0.05,0.09,0,0.2,0.71,0,0,71,9,5,0,0.13,0.61,0.16,0,0,0,0,0.75,0.16,0,0.09,0,0,0.91,0.91,21476,60,2962,214.76,512.8850683,214.76,0.016005859,100,263051.0933,DDoS-HTTP_Flood
26.96,6,115.77,71.64673919,0.1,0.04,0,0.18,0.79,0,0,79,4,10,0,0.08,0.72,0.09,0,0,0,0,0.81,0.09,0,0.1,0,0,0.9,0.9,42653,60,2962,426.53,755.0746094,426.53,0.013960271,100,570137.6658,DDoS-HTTP_Flood
25.28,6,86.74,46.58109131,0.11,0.1,0,0.19,0.67,0,0,67,10,11,0,0.13,0.52,0.17,0,0,0.03,0,0.72,0.18,0.01,0.1,0,0,0.9,0.9,23347,60,2962,233.47,527.9549348,233.47,0.021667759,100,278736.4132,DDoS-HTTP_Flood
28.12,6,133.7,114.1901932,0.03,0.04,0,0.15,0.82,0,0,82,4,3,0,0.04,0.78,0.08,0,0,0,0,0.84,0.13,0,0.03,0,0,0.97,0.97,50151,60,2962,501.51,791.7902678,501.51,0.00883234,100,626931.8282,DDoS-HTTP_Flood
24.08,6,71.01,59.25332379,0.22,0.1,0,0.2,0.6,0,0,60,10,22,0,0.15,0.32,0.12,0,0,0,0,0.67,0.23,0,0.09,0.01,0,0.91,0.91,18238,60,2962,182.38,401.6577713,182.38,0.016876721,100,161328.9653,DDoS-HTTP_Flood
19.64,6,53.2,40.62210265,0.16,0.09,0.01,0.14,0.47,0,0,47,9,16,1,0.13,0.31,0.04,0,0,0,0,0.53,0.27,0,0.2,0,0,0.8,0.8,17998,60,1514,179.98,219.2048984,179.98,0.02462976,100,48050.78747,DDoS-HTTP_Flood
17.96,6,62.37,44.95269003,0.13,0.09,0.01,0.1,0.5,0,0,50,9,13,1,0.33,0.17,0.06,0,0,0,0,0.54,0.28,0,0.18,0,0,0.82,0.82,22899,60,1514,228.99,320.9926364,228.99,0.022251799,100,103036.2726,DDoS-HTTP_Flood
17.68,6,58.77,34.85651815,0.13,0.07,0,0.14,0.44,0,0,44,7,13,0,0.17,0.26,0.09,0,0,0.03,0,0.48,0.25,0,0.27,0,0,0.73,0.73,11652,60,441,116.52,105.8644531,116.52,0.028694119,100,11207.28242,DDoS-HTTP_Flood
17.24,6,55.39,32.04399106,0.13,0.08,0,0.09,0.43,0,0,43,8,13,0,0.24,0.23,0.08,0,0,0,0,0.47,0.24,0,0.29,0,0,0.71,0.71,11575,60,441,115.75,107.4325135,115.75,0.03143615,100,11541.74495,DDoS-HTTP_Flood
19.32,6,45.62,28.35409959,0.12,0.11,0,0.13,0.49,0,0,49,11,12,0,0.3,0.24,0.11,0,0,0,0,0.55,0.12,0.01,0.33,0,0,0.67,0.67,10917,60,1310,109.17,155.3788498,109.17,0.0354952,100,24142.58697,DDoS-HTTP_Flood
18.28,6,60.35,31.53130763,0.11,0.09,0,0.14,0.48,0,0,48,9,11,0,0.2,0.27,0.08,0,0,0.03,0,0.52,0.16,0,0.32,0,0,0.68,0.68,10313,60,441,103.13,93.69094423,103.13,0.031738551,100,8777.99303,DDoS-HTTP_Flood
18.56,6,48.58,30.51895563,0.1,0.08,0,0.13,0.49,0,0,49,8,10,0,0.2,0.28,0.12,0,0,0,0,0.53,0.12,0,0.35,0,0,0.65,0.65,8829,60,441,88.29,73.38308161,88.29,0.03302283,100,5385.076667,DDoS-HTTP_Flood
19.12,6,59.97,31.56911358,0.11,0.08,0,0.16,0.54,0,0,54,8,11,0,0.22,0.33,0.08,0,0,0,0,0.58,0.08,0,0.34,0,0,0.66,0.66,8567,60,441,85.67,68.76237152,85.67,0.03168705,100,4728.263737,DDoS-HTTP_Flood
17.32,6,47.77,28.33782783,0.09,0.08,0,0.16,0.46,0,0,46,8,9,0,0.2,0.26,0.08,0,0,0.03,0,0.5,0.1,0.02,0.4,0,0,0.6,0.6,9074,60,441,90.74,77.71465808,90.74,0.03602459,100,6039.568081,DDoS-HTTP_Flood
20.56,6,49.32,44.0176906,0.06,0.1,0.06,0.14,0.51,0,0,51,10,6,6,0.14,0.44,0.12,0,0,0.02,0,0.6,0.13,0.01,0.25,0.02,0,0.75,0.75,19303,60,2962,193.03,475.6941861,193.03,0.022838399,100,226284.9587,DDoS-HTTP_Flood
16.04,6,42.82,35.76814236,0.11,0.06,0,0.11,0.39,0,0,39,6,11,0,0.17,0.24,0.09,0,0,0,0,0.42,0.28,0,0.3,0,0,0.7,0.7,16509,60,523,165.09,175.1817005,165.09,0.028423231,100,30688.62818,DDoS-HTTP_Flood
18.32,6,50.95,31.32209852,0.14,0.08,0,0.13,0.47,0,0,47,8,14,0,0.21,0.3,0.09,0,0,0,0,0.51,0.17,0.01,0.32,0,0,0.68,0.68,11714,60,515,117.14,122.9772107,117.14,0.031926351,100,15123.39434,DDoS-HTTP_Flood
19.2,6,46.75,30.13900086,0.1,0.1,0,0.13,0.5,0,0,50,10,10,0,0.26,0.24,0.1,0,0,0.05,0,0.55,0.1,0,0.35,0,0,0.65,0.65,8651,60,441,86.51,70.7838501,86.51,0.033975959,100,5010.353434,DDoS-HTTP_Flood
18.96,6,42.67,30.52021257,0.12,0.11,0,0.12,0.47,0,0,47,11,12,0,0.26,0.26,0.1,0,0,0,0,0.54,0.1,0,0.36,0,0,0.64,0.64,9245,60,599,92.45,92.53122596,92.45,0.033720181,100,8562.027778,DDoS-HTTP_Flood
22.2,6,65.42,44.63217781,0.14,0.11,0.02,0.18,0.56,0,0,56,11,14,2,0.1,0.52,0.14,0,0,0,0,0.64,0.15,0.01,0.21,0,0,0.79,0.79,24640,60,5244,246.4,695.1449671,246.4,0.0226952,100,483226.5253,DDoS-HTTP_Flood
27.68,6,80.62,117.4298776,0.03,0.05,0,0.27,0.82,0,0,82,5,3,0,0.09,0.76,0.04,0,0,0,0,0.85,0.04,0,0.08,0.01,0.02,0.92,0.92,48990,60,5250,489.9,953.1894625,489.9,0.00851707,100,908570.1515,DDoS-HTTP_Flood
26.4,6,82.6,85.2312161,0.03,0.01,0,0.31,0.82,0,0,82,1,3,0,0.01,0.79,0.01,0,0,0.02,0,0.82,0.01,0,0.17,0,0,0.83,0.83,46689,60,5244,466.89,952.0600407,466.89,0.011974459,100,906418.3211,DDoS-HTTP_Flood
22.72,6,76.63,58.02554516,0.04,0.11,0,0.15,0.58,0,0,58,11,4,0,0.14,0.48,0.17,0,0,0.01,0,0.64,0.17,0,0.17,0.02,0,0.83,0.83,29117,60,5244,291.17,745.3271271,291.17,0.0174301,100,555512.5264,DDoS-HTTP_Flood
27.84,6,107.82,125.8960589,0.08,0.1,0,0.32,0.77,0,0,77,10,8,0,0.06,0.72,0.08,0,0,0,0,0.82,0.1,0,0.08,0,0,0.92,0.92,23676,60,3134,236.76,542.8134736,236.76,0.008689251,100,294646.4671,DDoS-HTTP_Flood
29.52,6,117.84,183.7853802,0.07,0.01,0,0.15,0.9,0,0,90,1,7,0,0.01,0.89,0.04,0,0,0,0,0.91,0.04,0,0.05,0,0,0.95,0.95,63973,60,2962,639.73,768.7406316,639.73,0.005546939,100,590962.1587,DDoS-HTTP_Flood
31.76,6,96.62,677.8004916,0,0.01,0,0.01,0.99,0,0,99,1,0,0,0.03,0.96,0,0,0,0,0,0.99,0,0,0.01,0,0,0.99,0.99,119742,60,2962,1197.42,666.3417569,1197.42,0.001475379,100,444011.337,DDoS-HTTP_Flood
30.96,6,131.43,799.6613983,0.02,0.01,0,0.01,0.95,0,0,95,1,2,0,0.05,0.91,0.02,0,0,0,0,0.96,0.02,0,0.02,0,0,0.98,0.98,77947,60,1514,779.47,724.5739181,779.47,0.00177304,100,525007.3627,DDoS-HTTP_Flood
31.76,6,99.82,959.8388942,0,0.01,0,0.01,0.99,0,0,99,1,0,0,0.01,0.98,0,0,0,0,0,0.99,0,0,0.01,0,0,0.99,0.99,121245,60,2962,1212.45,774.781851,1212.45,0.0010431,100,600286.9167,DDoS-HTTP_Flood
31.36,6,140.81,514.7894904,0.02,0,0,0.01,0.98,0,0,98,0,2,0,0,0.98,0,0,0,0,0,0.98,0,0,0.02,0,0,0.98,0.98,83339,60,2962,833.39,907.8253948,833.39,0.001945031,100,824146.9474,DDoS-HTTP_Flood
31.68,6,104.97,970.319715,0,0,0,0,0.99,0,0,99,0,0,0,0,0.99,0,0,0,0,0,0.99,0,0,0.01,0,0,0.99,0.99,118090,60,2962,1180.9,737.9994457,1180.9,0.001031668,100,544643.1818,DDoS-HTTP_Flood
31.68,6,106.78,977.1921159,0,0,0,0,0.99,0,0,99,0,0,0,0,0.99,0,0,0,0,0,0.99,0,0,0.01,0,0,0.99,0.99,113746,60,2962,1137.46,670.7969543,1137.46,0.001024601,100,449968.5539,DDoS-HTTP_Flood
31.68,6,131.83,580.4670525,0,0,0,0,0.99,0,0,99,0,0,0,0,0.99,0,0,0,0,0,0.99,0,0,0.01,0,0,0.99,0.99,93474,60,2962,934.74,770.138209,934.74,0.00172401,100,593112.861,DDoS-HTTP_Flood
31.04,6,125.82,985.6473452,0,0,0,0.04,0.97,0,0,97,0,0,0,0,0.97,0,0,0,0,0,0.97,0,0,0.03,0,0,0.97,0.97,93654,60,2962,936.54,795.2428435,936.54,0.001015251,100,632411.1802,DDoS-HTTP_Flood
